,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
24514,3,2,-2,495,930,8,-2,-2,-2,-2,435,2087,True,False,2087
24515,4,-2,2,930,935,-2,8,18,4,3,5,2087,False,False,2087
24516,5,3,-2,935,975,18,-2,-2,-2,-2,40,2087,False,False,2087
24517,6,-2,3,975,1005,-2,18,1,4,3,30,2087,False,False,2087
24518,7,4,-2,1005,1440,1,-2,-2,-2,-2,435,2087,False,False,2087
24539,1,1,-2,0,465,1,-2,-2,-2,-2,465,2090,False,False,2090
24540,2,-2,1,465,478,-2,1,8,1,2,13,2090,False,False,2090
24541,3,2,-2,478,915,8,-2,-2,-2,-2,437,2090,True,False,2090
24542,4,-2,2,915,925,-2,8,1,1,1,10,2090,False,False,2090
24543,5,3,-2,925,1060,1,-2,-2,-2,-2,135,2090,False,False,2090
24544,6,-2,3,1060,1070,-2,1,15,4,2,10,2090,False,False,2090
24545,7,4,-2,1070,1100,15,-2,-2,-2,-2,30,2090,False,False,2090
24546,8,-2,4,1100,1245,-2,15,15,3,4,145,2090,False,False,2090
24547,9,5,-2,1245,1440,15,-2,-2,-2,-2,195,2090,False,False,2090
24579,1,1,-2,0,415,1,-2,-2,-2,-2,415,2093,False,False,2093
24580,2,-2,1,415,419,-2,1,8,4,2,4,2093,False,False,2093
24581,3,2,-2,419,911,8,-2,-2,-2,-2,492,2093,True,False,2093
24582,4,-2,2,911,928,-2,8,7,10,1,17,2093,False,False,2093
24583,5,3,-2,928,1038,7,-2,-2,-2,-2,110,2093,False,False,2093
24584,6,-2,3,1038,1059,-2,7,13,4,2,21,2093,False,False,2093
24585,7,4,-2,1059,1072,13,-2,-2,-2,-2,13,2093,False,False,2093
24586,8,-2,4,1072,1077,-2,13,1,4,2,5,2093,False,False,2093
24587,9,5,-2,1077,1440,1,-2,-2,-2,-2,363,2093,False,False,2093
24588,1,1,-2,0,406,1,-2,-2,-2,-2,406,2094,False,False,2094
24589,2,-2,1,406,424,-2,1,8,10,1,18,2094,False,False,2094
24590,3,2,-2,424,880,8,-2,-2,-2,-2,456,2094,True,False,2094
24591,4,-2,2,880,894,-2,8,1,10,1,14,2094,False,False,2094
24592,5,3,-2,894,1104,1,-2,-2,-2,-2,210,2094,False,False,2094
24593,6,-2,3,1104,1108,-2,1,8,4,2,4,2094,False,False,2094
24594,7,4,-2,1108,1182,8,-2,-2,-2,-2,74,2094,True,False,2094
24595,8,-2,4,1182,1186,-2,8,1,4,2,4,2094,False,False,2094
24596,9,5,-2,1186,1440,1,-2,-2,-2,-2,254,2094,False,False,2094
25069,1,1,-2,0,380,16,-2,-2,-2,-2,380,2133,False,False,2133
25070,2,-2,1,380,460,-2,16,1,1,1,80,2133,False,False,2133
25071,3,2,-2,460,900,1,-2,-2,-2,-2,440,2133,False,False,2133
25072,4,-2,2,900,910,-2,1,13,3,1,10,2133,False,False,2133
25073,5,3,-2,910,920,13,-2,-2,-2,-2,10,2133,False,False,2133
25074,6,-2,3,920,930,-2,13,1,3,1,10,2133,False,False,2133
25075,7,4,-2,930,1440,1,-2,-2,-2,-2,510,2133,False,False,2133
25076,1,1,-2,0,470,8,-2,-2,-2,-2,470,2133,True,False,2133
25077,2,-2,1,470,480,-2,8,8,1,1,10,2133,False,False,2133
25078,3,2,-2,480,540,8,-2,-2,-2,-2,60,2133,True,False,2133
25079,4,-2,2,540,550,-2,8,8,10,21,10,2133,False,False,2133
25080,5,3,-2,550,640,8,-2,-2,-2,-2,90,2133,True,False,2133
25081,6,-2,3,640,670,-2,8,14,1,1,30,2133,False,False,2133
25082,7,4,-2,670,705,14,-2,-2,-2,-2,35,2133,False,False,2133
25083,8,-2,4,705,715,-2,14,1,1,1,10,2133,False,False,2133
25084,9,5,-2,715,1030,1,-2,-2,-2,-2,315,2133,False,False,2133
25085,10,-2,5,1030,1040,-2,1,8,1,1,10,2133,False,False,2133
25086,11,6,-2,1040,1135,8,-2,-2,-2,-2,95,2133,True,False,2133
25087,12,-2,6,1135,1145,-2,8,1,1,1,10,2133,False,False,2133
25088,13,7,-2,1145,1440,1,-2,-2,-2,-2,295,2133,False,False,2133
25089,1,1,-2,0,410,1,-2,-2,-2,-2,410,2133,False,False,2133
25090,2,-2,1,410,445,-2,1,3,3,1,35,2133,False,False,2133
25091,3,2,-2,445,900,3,-2,-2,-2,-2,455,2133,False,True,2133
25092,4,-2,2,900,920,-2,3,11,3,1,20,2133,False,False,2133
25093,5,3,-2,920,950,11,-2,-2,-2,-2,30,2133,False,False,2133
25094,6,-2,3,950,975,-2,11,16,3,1,25,2133,False,False,2133
25095,7,4,-2,975,1080,16,-2,-2,-2,-2,105,2133,False,False,2133
25096,8,-2,4,1080,1085,-2,16,1,3,1,5,2133,False,False,2133
25097,9,5,-2,1085,1140,1,-2,-2,-2,-2,55,2133,False,False,2133
25098,10,-2,5,1140,1145,-2,1,17,3,1,5,2133,False,False,2133
25099,11,6,-2,1145,1410,17,-2,-2,-2,-2,265,2133,False,False,2133
25100,12,-2,6,1410,1415,-2,17,1,3,1,5,2133,False,False,2133
25101,13,7,-2,1415,1440,1,-2,-2,-2,-2,25,2133,False,False,2133
25111,1,1,-2,0,430,1,-2,-2,-2,-2,430,2135,False,False,2135
25112,2,-2,1,430,440,-2,1,8,6,2,10,2135,False,False,2135
25113,3,2,-2,440,860,8,-2,-2,-2,-2,420,2135,True,False,2135
25114,4,-2,2,860,870,-2,8,1,6,2,10,2135,False,False,2135
25115,5,3,-2,870,900,1,-2,-2,-2,-2,30,2135,False,False,2135
25116,6,-2,3,900,910,-2,1,15,6,2,10,2135,False,False,2135
25117,7,4,-2,910,1020,15,-2,-2,-2,-2,110,2135,False,False,2135
25118,8,-2,4,1020,1030,-2,15,1,6,1,10,2135,False,False,2135
25119,9,5,-2,1030,1440,1,-2,-2,-2,-2,410,2135,False,False,2135
25120,1,1,-2,0,430,1,-2,-2,-2,-2,430,2136,False,False,2136
25121,2,-2,1,430,440,-2,1,8,6,2,10,2136,False,False,2136
25122,3,2,-2,440,860,8,-2,-2,-2,-2,420,2136,True,False,2136
25123,4,-2,2,860,870,-2,8,1,6,2,10,2136,False,False,2136
25124,5,3,-2,870,930,1,-2,-2,-2,-2,60,2136,False,False,2136
25125,6,-2,3,930,940,-2,1,15,6,2,10,2136,False,False,2136
25126,7,4,-2,940,1090,15,-2,-2,-2,-2,150,2136,False,False,2136
25127,8,-2,4,1090,1105,-2,15,17,1,2,15,2136,False,False,2136
25128,9,5,-2,1105,1125,17,-2,-2,-2,-2,20,2136,False,False,2136
25129,10,-2,5,1125,1135,-2,17,15,1,2,10,2136,False,False,2136
25130,11,6,-2,1135,1250,15,-2,-2,-2,-2,115,2136,False,False,2136
25131,12,-2,6,1250,1260,-2,15,17,1,2,10,2136,False,False,2136
25132,13,7,-2,1260,1275,17,-2,-2,-2,-2,15,2136,False,False,2136
25133,14,-2,7,1275,1280,-2,17,1,3,1,5,2136,False,False,2136
25134,15,8,-2,1280,1440,1,-2,-2,-2,-2,160,2136,False,False,2136
25182,1,1,-2,0,420,1,-2,-2,-2,-2,420,2139,False,False,2139
25183,2,-2,1,420,455,-2,1,8,6,3,35,2139,False,False,2139
25184,3,2,-2,455,875,8,-2,-2,-2,-2,420,2139,True,False,2139
25185,4,-2,2,875,950,-2,8,1,6,3,75,2139,False,False,2139
25186,5,3,-2,950,1440,1,-2,-2,-2,-2,490,2139,False,False,2139
25306,1,1,-2,0,455,1,-2,-2,-2,-2,455,2146,False,False,2146
25307,2,-2,1,455,480,-2,1,8,4,2,25,2146,False,False,2146
25308,3,2,-2,480,1047,8,-2,-2,-2,-2,567,2146,True,False,2146
25309,4,-2,2,1047,1066,-2,8,6,4,5,19,2146,False,False,2146
25310,5,3,-2,1066,1067,6,-2,-2,-2,-2,1,2146,False,False,2146
25311,6,-2,3,1067,1085,-2,6,1,4,4,18,2146,False,False,2146
25312,7,4,-2,1085,1111,1,-2,-2,-2,-2,26,2146,False,False,2146
25313,8,-2,4,1111,1131,-2,1,1,4,4,20,2146,False,False,2146
25314,9,5,-2,1131,1154,1,-2,-2,-2,-2,23,2146,False,False,2146
25315,10,-2,5,1154,1172,-2,1,17,4,2,18,2146,False,False,2146
25316,11,6,-2,1172,1330,17,-2,-2,-2,-2,158,2146,False,False,2146
25317,12,-2,6,1330,1334,-2,17,11,4,2,4,2146,False,False,2146
25318,13,7,-2,1334,1340,11,-2,-2,-2,-2,6,2146,False,False,2146
25319,14,-2,7,1340,1356,-2,11,1,4,2,16,2146,False,False,2146
25320,15,8,-2,1356,1440,1,-2,-2,-2,-2,84,2146,False,False,2146
25452,1,1,-2,0,450,1,-2,-2,-2,-2,450,2160,False,False,2160
25453,2,-2,1,450,460,-2,1,6,3,2,10,2160,False,False,2160
25454,3,2,-2,460,480,6,-2,-2,-2,-2,20,2160,False,False,2160
25455,4,-2,2,480,515,-2,6,8,3,1,35,2160,False,False,2160
25456,5,3,-2,515,840,8,-2,-2,-2,-2,325,2160,True,False,2160
25457,6,-2,3,840,880,-2,8,6,3,1,40,2160,False,False,2160
25458,7,4,-2,880,900,6,-2,-2,-2,-2,20,2160,False,False,2160
25459,8,-2,4,900,910,-2,6,6,3,2,10,2160,False,False,2160
25460,9,5,-2,910,920,6,-2,-2,-2,-2,10,2160,False,False,2160
25461,10,-2,5,920,935,-2,6,1,3,3,15,2160,False,False,2160
25462,11,6,-2,935,1440,1,-2,-2,-2,-2,505,2160,False,False,2160
25463,1,1,-2,0,450,1,-2,-2,-2,-2,450,2161,False,False,2161
25464,2,-2,1,450,460,-2,1,8,3,2,10,2161,False,False,2161
25465,3,2,-2,460,915,8,-2,-2,-2,-2,455,2161,True,False,2161
25466,4,-2,2,915,935,-2,8,1,3,3,20,2161,False,False,2161
25467,5,3,-2,935,1440,1,-2,-2,-2,-2,505,2161,False,False,2161
25468,1,1,-2,0,500,1,-2,-2,-2,-2,500,2162,False,False,2162
25469,2,-2,1,500,510,-2,1,8,3,2,10,2162,False,False,2162
25470,3,2,-2,510,900,8,-2,-2,-2,-2,390,2162,True,False,2162
25471,4,-2,2,900,910,-2,8,6,3,2,10,2162,False,False,2162
25472,5,3,-2,910,930,6,-2,-2,-2,-2,20,2162,False,False,2162
25473,6,-2,3,930,935,-2,6,1,3,3,5,2162,False,False,2162
25474,7,4,-2,935,1440,1,-2,-2,-2,-2,505,2162,False,False,2162
25500,1,1,-2,0,440,1,-2,-2,-2,-2,440,2166,False,False,2166
25501,2,-2,1,440,445,-2,1,8,3,2,5,2166,False,False,2166
25502,3,2,-2,445,885,8,-2,-2,-2,-2,440,2166,True,False,2166
25503,4,-2,2,885,890,-2,8,1,3,2,5,2166,False,False,2166
25504,5,3,-2,890,930,1,-2,-2,-2,-2,40,2166,False,False,2166
25505,6,-2,3,930,960,-2,1,12,3,2,30,2166,False,False,2166
25506,7,4,-2,960,1005,12,-2,-2,-2,-2,45,2166,False,False,2166
25507,8,-2,4,1005,1035,-2,12,1,3,2,30,2166,False,False,2166
25508,9,5,-2,1035,1440,1,-2,-2,-2,-2,405,2166,False,False,2166
25614,1,1,-2,0,426,1,-2,-2,-2,-2,426,2177,False,False,2177
25615,2,-2,1,426,445,-2,1,8,4,3,19,2177,False,False,2177
25616,3,2,-2,445,922,8,-2,-2,-2,-2,477,2177,True,False,2177
25617,4,-2,2,922,940,-2,8,1,4,3,18,2177,False,False,2177
25618,5,3,-2,940,1440,1,-2,-2,-2,-2,500,2177,False,False,2177
25619,1,1,-2,0,426,1,-2,-2,-2,-2,426,2178,False,False,2178
25620,2,-2,1,426,445,-2,1,8,4,3,19,2178,False,False,2178
25621,3,2,-2,445,922,8,-2,-2,-2,-2,477,2178,True,False,2178
25622,4,-2,2,922,940,-2,8,1,4,3,18,2178,False,False,2178
25623,5,3,-2,940,1041,1,-2,-2,-2,-2,101,2178,False,False,2178
25624,6,-2,3,1041,1053,-2,1,15,4,2,12,2178,False,False,2178
25625,7,4,-2,1053,1183,15,-2,-2,-2,-2,130,2178,False,False,2178
25626,8,-2,4,1183,1195,-2,15,1,4,2,12,2178,False,False,2178
25627,9,5,-2,1195,1440,1,-2,-2,-2,-2,245,2178,False,False,2178
25667,1,1,-2,0,535,1,-2,-2,-2,-2,535,2183,False,False,2183
25668,2,-2,1,535,538,-2,1,8,4,2,3,2183,False,False,2183
25669,3,2,-2,538,601,8,-2,-2,-2,-2,63,2183,True,False,2183
25670,4,-2,2,601,603,-2,8,1,4,2,2,2183,False,False,2183
25671,5,3,-2,603,823,1,-2,-2,-2,-2,220,2183,False,False,2183
25672,6,-2,3,823,829,-2,1,16,4,2,6,2183,False,False,2183
25673,7,4,-2,829,892,16,-2,-2,-2,-2,63,2183,False,False,2183
25674,8,-2,4,892,898,-2,16,1,4,2,6,2183,False,False,2183
25675,9,5,-2,898,1038,1,-2,-2,-2,-2,140,2183,False,False,2183
25676,10,-2,5,1038,1087,-2,1,1,1,2,49,2183,False,False,2183
25677,11,6,-2,1087,1440,1,-2,-2,-2,-2,353,2183,False,False,2183
25707,1,1,-2,0,465,1,-2,-2,-2,-2,465,2187,False,False,2187
25708,2,-2,1,465,475,-2,1,8,3,3,10,2187,False,False,2187
25709,3,2,-2,475,870,8,-2,-2,-2,-2,395,2187,True,False,2187
25710,4,-2,2,870,880,-2,8,1,3,3,10,2187,False,False,2187
25711,5,3,-2,880,1440,1,-2,-2,-2,-2,560,2187,False,False,2187
25760,1,1,-2,0,450,1,-2,-2,-2,-2,450,2191,False,False,2191
25761,2,-2,1,450,455,-2,1,8,3,2,5,2191,False,False,2191
25762,3,2,-2,455,860,8,-2,-2,-2,-2,405,2191,True,False,2191
25763,4,-2,2,860,900,-2,8,1,16,1,40,2191,False,False,2191
25764,5,3,-2,900,1440,1,-2,-2,-2,-2,540,2191,False,False,2191
26061,1,1,-2,0,430,1,-2,-2,-2,-2,430,2218,False,False,2218
26062,2,-2,1,430,455,-2,1,8,3,4,25,2218,False,False,2218
26063,3,2,-2,455,800,8,-2,-2,-2,-2,345,2218,True,False,2218
26064,4,-2,2,800,820,-2,8,1,4,2,20,2218,False,False,2218
26065,5,3,-2,820,1440,1,-2,-2,-2,-2,620,2218,False,False,2218
26066,1,1,-2,0,430,1,-2,-2,-2,-2,430,2219,False,False,2219
26067,2,-2,1,430,440,-2,1,8,4,2,10,2219,False,False,2219
26068,3,2,-2,440,645,8,-2,-2,-2,-2,205,2219,True,False,2219
26069,4,-2,2,645,675,-2,8,1,4,2,30,2219,False,False,2219
26070,5,3,-2,675,1440,1,-2,-2,-2,-2,765,2219,False,False,2219
26121,1,1,-2,0,435,1,-2,-2,-2,-2,435,2222,False,False,2222
26122,2,-2,1,435,455,-2,1,8,3,3,20,2222,False,False,2222
26123,3,2,-2,455,865,8,-2,-2,-2,-2,410,2222,True,False,2222
26124,4,-2,2,865,900,-2,8,15,3,3,35,2222,False,False,2222
26125,5,3,-2,900,960,15,-2,-2,-2,-2,60,2222,False,False,2222
26126,6,-2,3,960,990,-2,15,1,3,3,30,2222,False,False,2222
26127,7,4,-2,990,1110,1,-2,-2,-2,-2,120,2222,False,False,2222
26128,8,-2,4,1110,1150,-2,1,19,3,3,40,2222,False,False,2222
26129,9,5,-2,1150,1245,19,-2,-2,-2,-2,95,2222,False,False,2222
26130,10,-2,5,1245,1290,-2,19,1,3,2,45,2222,False,False,2222
26131,11,6,-2,1290,1440,1,-2,-2,-2,-2,150,2222,False,False,2222
26132,1,1,-2,0,435,1,-2,-2,-2,-2,435,2223,False,False,2223
26133,2,-2,1,435,455,-2,1,8,3,3,20,2223,False,False,2223
26134,3,2,-2,455,865,8,-2,-2,-2,-2,410,2223,True,False,2223
26135,4,-2,2,865,900,-2,8,15,3,3,35,2223,False,False,2223
26136,5,3,-2,900,960,15,-2,-2,-2,-2,60,2223,False,False,2223
26137,6,-2,3,960,990,-2,15,1,3,3,30,2223,False,False,2223
26138,7,4,-2,990,1110,1,-2,-2,-2,-2,120,2223,False,False,2223
26139,8,-2,4,1110,1150,-2,1,19,3,3,40,2223,False,False,2223
26140,9,5,-2,1150,1245,19,-2,-2,-2,-2,95,2223,False,False,2223
26141,10,-2,5,1245,1290,-2,19,1,3,2,45,2223,False,False,2223
26142,11,6,-2,1290,1440,1,-2,-2,-2,-2,150,2223,False,False,2223
26143,1,1,-2,0,390,17,-2,-2,-2,-2,390,2224,False,False,2224
26144,2,-2,1,390,510,-2,17,1,6,1,120,2224,False,False,2224
26145,3,2,-2,510,600,1,-2,-2,-2,-2,90,2224,False,False,2224
26146,4,-2,2,600,620,-2,1,8,1,1,20,2224,False,False,2224
26147,5,3,-2,620,825,8,-2,-2,-2,-2,205,2224,True,False,2224
26148,6,-2,3,825,835,-2,8,1,1,1,10,2224,False,False,2224
26149,7,4,-2,835,1110,1,-2,-2,-2,-2,275,2224,False,False,2224
26150,8,-2,4,1110,1125,-2,1,11,6,1,15,2224,False,False,2224
26151,9,5,-2,1125,1135,11,-2,-2,-2,-2,10,2224,False,False,2224
26152,10,-2,5,1135,1150,-2,11,1,6,1,15,2224,False,False,2224
26153,11,6,-2,1150,1440,1,-2,-2,-2,-2,290,2224,False,False,2224
26154,1,1,-2,0,435,1,-2,-2,-2,-2,435,2224,False,False,2224
26155,2,-2,1,435,480,-2,1,3,3,1,45,2224,False,False,2224
26156,3,2,-2,480,810,3,-2,-2,-2,-2,330,2224,False,True,2224
26157,4,-2,2,810,840,-2,3,11,3,1,30,2224,False,False,2224
26158,5,3,-2,840,885,11,-2,-2,-2,-2,45,2224,False,False,2224
26159,6,-2,3,885,905,-2,11,1,3,1,20,2224,False,False,2224
26160,7,4,-2,905,1440,1,-2,-2,-2,-2,535,2224,False,False,2224
26211,1,1,-2,0,450,1,-2,-2,-2,-2,450,2228,False,False,2228
26212,2,-2,1,450,463,-2,1,8,4,3,13,2228,False,False,2228
26213,3,2,-2,463,963,8,-2,-2,-2,-2,500,2228,True,False,2228
26214,4,-2,2,963,980,-2,8,1,4,3,17,2228,False,False,2228
26215,5,3,-2,980,1440,1,-2,-2,-2,-2,460,2228,False,False,2228
26216,1,1,-2,0,450,1,-2,-2,-2,-2,450,2229,False,False,2229
26217,2,-2,1,450,463,-2,1,6,4,3,13,2229,False,False,2229
26218,3,2,-2,463,465,6,-2,-2,-2,-2,2,2229,False,False,2229
26219,4,-2,2,465,476,-2,6,8,4,2,11,2229,False,False,2229
26220,5,3,-2,476,890,8,-2,-2,-2,-2,414,2229,True,False,2229
26221,6,-2,3,890,918,-2,8,1,10,1,28,2229,False,False,2229
26222,7,4,-2,918,945,1,-2,-2,-2,-2,27,2229,False,False,2229
26223,8,-2,4,945,960,-2,1,6,4,2,15,2229,False,False,2229
26224,9,5,-2,960,963,6,-2,-2,-2,-2,3,2229,False,False,2229
26225,10,-2,5,963,980,-2,6,1,4,3,17,2229,False,False,2229
26226,11,6,-2,980,1440,1,-2,-2,-2,-2,460,2229,False,False,2229
26303,1,1,-2,0,480,1,-2,-2,-2,-2,480,2238,False,False,2238
26304,2,-2,1,480,500,-2,1,8,10,1,20,2238,False,False,2238
26305,3,2,-2,500,930,8,-2,-2,-2,-2,430,2238,True,False,2238
26306,4,-2,2,930,955,-2,8,1,10,1,25,2238,False,False,2238
26307,5,3,-2,955,1440,1,-2,-2,-2,-2,485,2238,False,False,2238
26480,1,1,-2,0,470,1,-2,-2,-2,-2,470,2250,False,False,2250
26481,2,-2,1,470,472,-2,1,8,4,2,2,2250,False,False,2250
26482,3,2,-2,472,885,8,-2,-2,-2,-2,413,2250,True,False,2250
26483,4,-2,2,885,894,-2,8,1,4,2,9,2250,False,False,2250
26484,5,3,-2,894,1440,1,-2,-2,-2,-2,546,2250,False,False,2250
26533,1,1,-2,0,420,1,-2,-2,-2,-2,420,2254,False,False,2254
26534,2,-2,1,420,435,-2,1,8,4,1,15,2254,False,False,2254
26535,3,2,-2,435,585,8,-2,-2,-2,-2,150,2254,True,False,2254
26536,4,-2,2,585,600,-2,8,1,4,1,15,2254,False,False,2254
26537,5,3,-2,600,725,1,-2,-2,-2,-2,125,2254,False,False,2254
26538,6,-2,3,725,755,-2,1,6,4,1,30,2254,False,False,2254
26539,7,4,-2,755,765,6,-2,-2,-2,-2,10,2254,False,False,2254
26540,8,-2,4,765,790,-2,6,1,4,2,25,2254,False,False,2254
26541,9,5,-2,790,840,1,-2,-2,-2,-2,50,2254,False,False,2254
26542,10,-2,5,840,845,-2,1,15,1,2,5,2254,False,False,2254
26543,11,6,-2,845,915,15,-2,-2,-2,-2,70,2254,False,False,2254
26544,12,-2,6,915,920,-2,15,1,1,2,5,2254,False,False,2254
26545,13,7,-2,920,1170,1,-2,-2,-2,-2,250,2254,False,False,2254
26546,14,-2,7,1170,1180,-2,1,13,4,3,10,2254,False,False,2254
26547,15,8,-2,1180,1190,13,-2,-2,-2,-2,10,2254,False,False,2254
26548,16,-2,8,1190,1200,-2,13,1,4,3,10,2254,False,False,2254
26549,17,9,-2,1200,1440,1,-2,-2,-2,-2,240,2254,False,False,2254
26731,1,1,-2,0,445,1,-2,-2,-2,-2,445,2269,False,False,2269
26732,2,-2,1,445,462,-2,1,16,1,1,17,2269,False,False,2269
26733,3,2,-2,462,540,16,-2,-2,-2,-2,78,2269,False,False,2269
26734,4,-2,2,540,585,-2,16,8,11,1,45,2269,False,False,2269
26735,5,3,-2,585,870,8,-2,-2,-2,-2,285,2269,True,False,2269
26736,6,-2,3,870,945,-2,8,11,11,2,75,2269,False,False,2269
26737,7,4,-2,945,970,11,-2,-2,-2,-2,25,2269,False,False,2269
26738,8,-2,4,970,1005,-2,11,1,4,2,35,2269,False,False,2269
26739,9,5,-2,1005,1120,1,-2,-2,-2,-2,115,2269,False,False,2269
26740,10,-2,5,1120,1137,-2,1,13,4,3,17,2269,False,False,2269
26741,11,6,-2,1137,1190,13,-2,-2,-2,-2,53,2269,False,False,2269
26742,12,-2,6,1190,1210,-2,13,1,4,3,20,2269,False,False,2269
26743,13,7,-2,1210,1440,1,-2,-2,-2,-2,230,2269,False,False,2269
26823,1,1,-2,0,450,1,-2,-2,-2,-2,450,2274,False,False,2274
26824,2,-2,1,450,470,-2,1,8,3,2,20,2274,False,False,2274
26825,3,2,-2,470,960,8,-2,-2,-2,-2,490,2274,True,False,2274
26826,4,-2,2,960,975,-2,8,13,3,2,15,2274,False,False,2274
26827,5,3,-2,975,985,13,-2,-2,-2,-2,10,2274,False,False,2274
26828,6,-2,3,985,990,-2,13,1,3,2,5,2274,False,False,2274
26829,7,4,-2,990,1080,1,-2,-2,-2,-2,90,2274,False,False,2274
26830,8,-2,4,1080,1090,-2,1,11,3,2,10,2274,False,False,2274
26831,9,5,-2,1090,1115,11,-2,-2,-2,-2,25,2274,False,False,2274
26832,10,-2,5,1115,1125,-2,11,1,3,2,10,2274,False,False,2274
26833,11,6,-2,1125,1440,1,-2,-2,-2,-2,315,2274,False,False,2274
27158,1,1,-2,0,465,1,-2,-2,-2,-2,465,2306,False,False,2306
27159,2,-2,1,465,480,-2,1,8,4,1,15,2306,False,False,2306
27160,3,2,-2,480,760,8,-2,-2,-2,-2,280,2306,True,False,2306
27161,4,-2,2,760,770,-2,8,11,4,3,10,2306,False,False,2306
27162,5,3,-2,770,825,11,-2,-2,-2,-2,55,2306,False,False,2306
27163,6,-2,3,825,830,-2,11,1,4,3,5,2306,False,False,2306
27164,7,4,-2,830,1440,1,-2,-2,-2,-2,610,2306,False,False,2306
27237,1,1,-2,0,470,1,-2,-2,-2,-2,470,2311,False,False,2311
27238,2,-2,1,470,490,-2,1,8,3,5,20,2311,False,False,2311
27239,3,2,-2,490,495,8,-2,-2,-2,-2,5,2311,True,False,2311
27240,4,-2,2,495,500,-2,8,11,3,3,5,2311,False,False,2311
27241,5,3,-2,500,505,11,-2,-2,-2,-2,5,2311,False,False,2311
27242,6,-2,3,505,525,-2,11,1,3,3,20,2311,False,False,2311
27243,7,4,-2,525,645,1,-2,-2,-2,-2,120,2311,False,False,2311
27244,8,-2,4,645,660,-2,1,8,4,2,15,2311,False,False,2311
27245,9,5,-2,660,1060,8,-2,-2,-2,-2,400,2311,True,False,2311
27246,10,-2,5,1060,1090,-2,8,1,4,4,30,2311,False,False,2311
27247,11,6,-2,1090,1140,1,-2,-2,-2,-2,50,2311,False,False,2311
27248,12,-2,6,1140,1155,-2,1,13,4,7,15,2311,False,False,2311
27249,13,7,-2,1155,1185,13,-2,-2,-2,-2,30,2311,False,False,2311
27250,14,-2,7,1185,1205,-2,13,1,4,7,20,2311,False,False,2311
27251,15,8,-2,1205,1440,1,-2,-2,-2,-2,235,2311,False,False,2311
27252,1,1,-2,0,470,1,-2,-2,-2,-2,470,2312,False,False,2312
27253,2,-2,1,470,490,-2,1,8,3,5,20,2312,False,False,2312
27254,3,2,-2,490,1060,8,-2,-2,-2,-2,570,2312,True,False,2312
27255,4,-2,2,1060,1090,-2,8,1,4,4,30,2312,False,False,2312
27256,5,3,-2,1090,1140,1,-2,-2,-2,-2,50,2312,False,False,2312
27257,6,-2,3,1140,1155,-2,1,13,4,7,15,2312,False,False,2312
27258,7,4,-2,1155,1185,13,-2,-2,-2,-2,30,2312,False,False,2312
27259,8,-2,4,1185,1205,-2,13,1,4,7,20,2312,False,False,2312
27260,9,5,-2,1205,1440,1,-2,-2,-2,-2,235,2312,False,False,2312
27261,1,1,-2,0,470,1,-2,-2,-2,-2,470,2313,False,False,2313
27262,2,-2,1,470,490,-2,1,8,3,5,20,2313,False,False,2313
27263,3,2,-2,490,1060,8,-2,-2,-2,-2,570,2313,True,False,2313
27264,4,-2,2,1060,1090,-2,8,1,4,4,30,2313,False,False,2313
27265,5,3,-2,1090,1140,1,-2,-2,-2,-2,50,2313,False,False,2313
27266,6,-2,3,1140,1155,-2,1,13,4,7,15,2313,False,False,2313
27267,7,4,-2,1155,1185,13,-2,-2,-2,-2,30,2313,False,False,2313
27268,8,-2,4,1185,1205,-2,13,1,4,7,20,2313,False,False,2313
27269,9,5,-2,1205,1440,1,-2,-2,-2,-2,235,2313,False,False,2313
27270,1,1,-2,0,450,1,-2,-2,-2,-2,450,2314,False,False,2314
27271,2,-2,1,450,480,-2,1,8,10,1,30,2314,False,False,2314
27272,3,2,-2,480,940,8,-2,-2,-2,-2,460,2314,True,False,2314
27273,4,-2,2,940,990,-2,8,1,10,1,50,2314,False,False,2314
27274,5,3,-2,990,1140,1,-2,-2,-2,-2,150,2314,False,False,2314
27275,6,-2,3,1140,1155,-2,1,13,4,7,15,2314,False,False,2314
27276,7,4,-2,1155,1185,13,-2,-2,-2,-2,30,2314,False,False,2314
27277,8,-2,4,1185,1205,-2,13,1,4,7,20,2314,False,False,2314
27278,9,5,-2,1205,1440,1,-2,-2,-2,-2,235,2314,False,False,2314
27405,1,1,-2,0,450,1,-2,-2,-2,-2,450,2327,False,False,2327
27406,2,-2,1,450,460,-2,1,8,4,2,10,2327,False,False,2327
27407,3,2,-2,460,870,8,-2,-2,-2,-2,410,2327,True,False,2327
27408,4,-2,2,870,900,-2,8,1,10,1,30,2327,False,False,2327
27409,5,3,-2,900,1440,1,-2,-2,-2,-2,540,2327,False,False,2327
27623,1,1,-2,0,410,1,-2,-2,-2,-2,410,2344,False,False,2344
27624,2,-2,1,410,425,-2,1,8,3,1,15,2344,False,False,2344
27625,3,2,-2,425,960,8,-2,-2,-2,-2,535,2344,True,False,2344
27626,4,-2,2,960,975,-2,8,16,3,1,15,2344,False,False,2344
27627,5,3,-2,975,1020,16,-2,-2,-2,-2,45,2344,False,False,2344
27628,6,-2,3,1020,1030,-2,16,1,3,1,10,2344,False,False,2344
