,at_id,act_id,trip_id,BegTime,EndTime,ActType,O_pur,D_pur,Mode,Numontrp,AT_Dur,new_id,student,worker,new_id_2
26788,14,-2,7,1107,1128,-2,13,17,3,2,21,2272,False,False,2272
26789,15,8,-2,1128,1210,17,-2,-2,-2,-2,82,2272,False,False,2272
26790,16,-2,8,1210,1230,-2,17,1,3,2,20,2272,False,False,2272
26791,17,9,-2,1230,1440,1,-2,-2,-2,-2,210,2272,False,False,2272
26792,1,1,-2,0,645,3,-2,-2,-2,-2,645,2272,False,True,2272
26793,2,-2,1,645,690,-2,3,3,97,1,45,2272,False,False,2272
26794,3,2,-2,690,825,3,-2,-2,-2,-2,135,2272,False,True,2272
26795,4,-2,2,825,855,-2,3,3,97,1,30,2272,False,False,2272
26796,5,3,-2,855,945,3,-2,-2,-2,-2,90,2272,False,True,2272
26797,6,-2,3,945,1005,-2,3,3,97,1,60,2272,False,False,2272
26798,7,4,-2,1005,1185,3,-2,-2,-2,-2,180,2272,False,True,2272
26799,8,-2,4,1185,1215,-2,3,1,97,1,30,2272,False,False,2272
26800,9,5,-2,1215,1440,1,-2,-2,-2,-2,225,2272,False,False,2272
26801,1,1,-2,0,465,1,-2,-2,-2,-2,465,2272,False,False,2272
26802,2,-2,1,465,772,-2,1,12,3,2,307,2272,False,False,2272
26803,3,2,-2,772,790,12,-2,-2,-2,-2,18,2272,False,False,2272
26804,4,-2,2,790,800,-2,12,11,3,2,10,2272,False,False,2272
26805,5,3,-2,800,810,11,-2,-2,-2,-2,10,2272,False,False,2272
26806,6,-2,3,810,820,-2,11,1,3,2,10,2272,False,False,2272
26807,7,4,-2,820,1440,1,-2,-2,-2,-2,620,2272,False,False,2272
26851,1,1,-2,0,370,2,-2,-2,-2,-2,370,2276,False,True,2276
26852,2,-2,1,370,373,-2,2,3,8,1,3,2276,False,False,2276
26853,3,2,-2,373,1032,3,-2,-2,-2,-2,659,2276,False,True,2276
26854,4,-2,2,1032,1035,-2,3,1,8,1,3,2276,False,False,2276
26855,5,3,-2,1035,1440,1,-2,-2,-2,-2,405,2276,False,False,2276
26881,1,1,-2,0,340,1,-2,-2,-2,-2,340,2278,False,False,2278
26882,2,-2,1,340,360,-2,1,3,6,1,20,2278,False,False,2278
26883,3,2,-2,360,870,3,-2,-2,-2,-2,510,2278,False,True,2278
26884,4,-2,2,870,900,-2,3,1,6,1,30,2278,False,False,2278
26885,5,3,-2,900,1440,1,-2,-2,-2,-2,540,2278,False,False,2278
26886,1,1,-2,0,465,17,-2,-2,-2,-2,465,2279,False,False,2279
26887,2,-2,1,465,480,-2,17,1,3,1,15,2279,False,False,2279
26888,3,2,-2,480,570,1,-2,-2,-2,-2,90,2279,False,False,2279
26889,4,-2,2,570,600,-2,1,3,3,1,30,2279,False,False,2279
26890,5,3,-2,600,860,3,-2,-2,-2,-2,260,2279,False,True,2279
26891,6,-2,3,860,900,-2,3,1,3,1,40,2279,False,False,2279
26892,7,4,-2,900,1255,1,-2,-2,-2,-2,355,2279,False,False,2279
26893,8,-2,4,1255,1260,-2,1,13,3,1,5,2279,False,False,2279
26894,9,5,-2,1260,1270,13,-2,-2,-2,-2,10,2279,False,False,2279
26895,10,-2,5,1270,1275,-2,13,1,3,1,5,2279,False,False,2279
26896,11,6,-2,1275,1440,1,-2,-2,-2,-2,165,2279,False,False,2279
26902,1,1,-2,0,525,1,-2,-2,-2,-2,525,2281,False,False,2281
26903,2,-2,1,525,570,-2,1,3,6,1,45,2281,False,False,2281
26904,3,2,-2,570,590,3,-2,-2,-2,-2,20,2281,False,True,2281
26905,4,-2,2,590,630,-2,3,3,6,1,40,2281,False,False,2281
26906,5,3,-2,630,840,3,-2,-2,-2,-2,210,2281,False,True,2281
26907,6,-2,3,840,900,-2,3,6,6,1,60,2281,False,False,2281
26908,7,4,-2,900,901,6,-2,-2,-2,-2,1,2281,False,False,2281
26909,8,-2,4,901,915,-2,6,12,6,3,14,2281,False,False,2281
26910,9,5,-2,915,980,12,-2,-2,-2,-2,65,2281,False,False,2281
26911,10,-2,5,980,995,-2,12,6,6,3,15,2281,False,False,2281
26912,11,6,-2,995,1000,6,-2,-2,-2,-2,5,2281,False,False,2281
26913,12,-2,6,1000,1020,-2,6,16,6,1,20,2281,False,False,2281
26914,13,7,-2,1020,1080,16,-2,-2,-2,-2,60,2281,False,False,2281
26915,14,-2,7,1080,1103,-2,16,1,6,1,23,2281,False,False,2281
26916,15,8,-2,1103,1440,1,-2,-2,-2,-2,337,2281,False,False,2281
26984,1,1,-2,0,540,1,-2,-2,-2,-2,540,2289,False,False,2289
26985,2,-2,1,540,555,-2,1,12,4,1,15,2289,False,False,2289
26986,3,2,-2,555,560,12,-2,-2,-2,-2,5,2289,False,False,2289
26987,4,-2,2,560,570,-2,12,11,4,1,10,2289,False,False,2289
26988,5,3,-2,570,600,11,-2,-2,-2,-2,30,2289,False,False,2289
26989,6,-2,3,600,645,-2,11,14,4,1,45,2289,False,False,2289
26990,7,4,-2,645,655,14,-2,-2,-2,-2,10,2289,False,False,2289
26991,8,-2,4,655,660,-2,14,1,4,1,5,2289,False,False,2289
26992,9,5,-2,660,675,1,-2,-2,-2,-2,15,2289,False,False,2289
26993,10,-2,5,675,697,-2,1,16,1,1,22,2289,False,False,2289
26994,11,6,-2,697,698,16,-2,-2,-2,-2,1,2289,False,False,2289
26995,12,-2,6,698,724,-2,16,1,1,1,26,2289,False,False,2289
26996,13,7,-2,724,775,1,-2,-2,-2,-2,51,2289,False,False,2289
26997,14,-2,7,775,780,-2,1,5,4,1,5,2289,False,False,2289
26998,15,8,-2,780,1050,5,-2,-2,-2,-2,270,2289,False,True,2289
26999,16,-2,8,1050,1055,-2,5,1,4,1,5,2289,False,False,2289
27000,17,9,-2,1055,1440,1,-2,-2,-2,-2,385,2289,False,False,2289
27001,1,1,-2,0,855,1,-2,-2,-2,-2,855,2289,False,False,2289
27002,2,-2,1,855,868,-2,1,11,6,2,13,2289,False,False,2289
27003,3,2,-2,868,949,11,-2,-2,-2,-2,81,2289,False,False,2289
27004,4,-2,2,949,964,-2,11,1,6,2,15,2289,False,False,2289
27005,5,3,-2,964,1440,1,-2,-2,-2,-2,476,2289,False,False,2289
27060,1,1,-2,0,790,2,-2,-2,-2,-2,790,2294,False,True,2294
27061,2,-2,1,790,795,-2,2,17,4,2,5,2294,False,False,2294
27062,3,2,-2,795,800,17,-2,-2,-2,-2,5,2294,False,False,2294
27063,4,-2,2,800,840,-2,17,17,4,6,40,2294,False,False,2294
27064,5,3,-2,840,990,17,-2,-2,-2,-2,150,2294,False,False,2294
27065,6,-2,3,990,1050,-2,17,1,4,6,60,2294,False,False,2294
27066,7,4,-2,1050,1440,1,-2,-2,-2,-2,390,2294,False,False,2294
27142,1,1,-2,0,420,1,-2,-2,-2,-2,420,2304,False,False,2304
27143,2,-2,1,420,440,-2,1,3,6,1,20,2304,False,False,2304
27144,3,2,-2,440,540,3,-2,-2,-2,-2,100,2304,False,True,2304
27145,4,-2,2,540,545,-2,3,11,1,1,5,2304,False,False,2304
27146,5,3,-2,545,560,11,-2,-2,-2,-2,15,2304,False,False,2304
27147,6,-2,3,560,565,-2,11,3,1,1,5,2304,False,False,2304
27148,7,4,-2,565,721,3,-2,-2,-2,-2,156,2304,False,True,2304
27149,8,-2,4,721,750,-2,3,1,6,1,29,2304,False,False,2304
27150,9,5,-2,750,1440,1,-2,-2,-2,-2,690,2304,False,False,2304
27195,1,1,-2,0,435,3,-2,-2,-2,-2,435,2309,False,True,2309
27196,2,-2,1,435,455,-2,3,3,4,1,20,2309,False,False,2309
27197,3,2,-2,455,495,3,-2,-2,-2,-2,40,2309,False,True,2309
27198,4,-2,2,495,510,-2,3,3,4,1,15,2309,False,False,2309
27199,5,3,-2,510,570,3,-2,-2,-2,-2,60,2309,False,True,2309
27200,6,-2,3,570,585,-2,3,3,4,1,15,2309,False,False,2309
27201,7,4,-2,585,600,3,-2,-2,-2,-2,15,2309,False,True,2309
27202,8,-2,4,600,605,-2,3,3,1,1,5,2309,False,False,2309
27203,9,5,-2,605,625,3,-2,-2,-2,-2,20,2309,False,True,2309
27204,10,-2,5,625,635,-2,3,6,4,1,10,2309,False,False,2309
27205,11,6,-2,635,645,6,-2,-2,-2,-2,10,2309,False,False,2309
27206,12,-2,6,645,660,-2,6,6,4,2,15,2309,False,False,2309
27207,13,7,-2,660,665,6,-2,-2,-2,-2,5,2309,False,False,2309
27208,14,-2,7,665,690,-2,6,3,4,1,25,2309,False,False,2309
27209,15,8,-2,690,750,3,-2,-2,-2,-2,60,2309,False,True,2309
27210,16,-2,8,750,755,-2,3,4,4,1,5,2309,False,False,2309
27211,17,9,-2,755,810,4,-2,-2,-2,-2,55,2309,False,True,2309
27212,18,-2,9,810,815,-2,4,11,4,1,5,2309,False,False,2309
27213,19,10,-2,815,835,11,-2,-2,-2,-2,20,2309,False,False,2309
27214,20,-2,10,835,840,-2,11,3,4,1,5,2309,False,False,2309
27215,21,11,-2,840,940,3,-2,-2,-2,-2,100,2309,False,True,2309
27216,22,-2,11,940,945,-2,3,3,4,1,5,2309,False,False,2309
27217,23,12,-2,945,1035,3,-2,-2,-2,-2,90,2309,False,True,2309
27218,24,-2,12,1035,1050,-2,3,6,4,1,15,2309,False,False,2309
27219,25,13,-2,1050,1060,6,-2,-2,-2,-2,10,2309,False,False,2309
27220,26,-2,13,1060,1090,-2,6,17,4,4,30,2309,False,False,2309
27221,27,14,-2,1090,1140,17,-2,-2,-2,-2,50,2309,False,False,2309
27222,28,-2,14,1140,1155,-2,17,13,4,7,15,2309,False,False,2309
27223,29,15,-2,1155,1185,13,-2,-2,-2,-2,30,2309,False,False,2309
27224,30,-2,15,1185,1205,-2,13,1,4,7,20,2309,False,False,2309
27225,31,16,-2,1205,1440,1,-2,-2,-2,-2,235,2309,False,False,2309
27226,1,1,-2,0,340,1,-2,-2,-2,-2,340,2310,False,False,2310
27227,2,-2,1,340,355,-2,1,16,6,1,15,2310,False,False,2310
27228,3,2,-2,355,540,16,-2,-2,-2,-2,185,2310,False,False,2310
27229,4,-2,2,540,545,-2,16,3,6,1,5,2310,False,False,2310
27230,5,3,-2,545,1020,3,-2,-2,-2,-2,475,2310,False,True,2310
27231,6,-2,3,1020,1037,-2,3,1,6,1,17,2310,False,False,2310
27232,7,4,-2,1037,1140,1,-2,-2,-2,-2,103,2310,False,False,2310
27233,8,-2,4,1140,1155,-2,1,13,4,7,15,2310,False,False,2310
27234,9,5,-2,1155,1185,13,-2,-2,-2,-2,30,2310,False,False,2310
27235,10,-2,5,1185,1205,-2,13,1,4,7,20,2310,False,False,2310
27236,11,6,-2,1205,1440,1,-2,-2,-2,-2,235,2310,False,False,2310
27345,1,1,-2,0,990,1,-2,-2,-2,-2,990,2322,False,False,2322
27346,2,-2,1,990,1005,-2,1,11,3,1,15,2322,False,False,2322
27347,3,2,-2,1005,1015,11,-2,-2,-2,-2,10,2322,False,False,2322
27348,4,-2,2,1015,1020,-2,11,15,3,1,5,2322,False,False,2322
27349,5,3,-2,1020,1040,15,-2,-2,-2,-2,20,2322,False,False,2322
27350,6,-2,3,1040,1058,-2,15,11,3,1,18,2322,False,False,2322
27351,7,4,-2,1058,1070,11,-2,-2,-2,-2,12,2322,False,False,2322
27352,8,-2,4,1070,1080,-2,11,1,3,1,10,2322,False,False,2322
27353,9,5,-2,1080,1085,1,-2,-2,-2,-2,5,2322,False,False,2322
27354,10,-2,5,1085,1105,-2,1,15,3,1,20,2322,False,False,2322
27355,11,6,-2,1105,1189,15,-2,-2,-2,-2,84,2322,False,False,2322
27356,12,-2,6,1189,1203,-2,15,1,3,1,14,2322,False,False,2322
27357,13,7,-2,1203,1440,1,-2,-2,-2,-2,237,2322,False,False,2322
27358,1,1,-2,0,395,1,-2,-2,-2,-2,395,2322,False,False,2322
27359,2,-2,1,395,405,-2,1,3,4,1,10,2322,False,False,2322
27360,3,2,-2,405,975,3,-2,-2,-2,-2,570,2322,False,True,2322
27361,4,-2,2,975,990,-2,3,1,4,1,15,2322,False,False,2322
27362,5,3,-2,990,1440,1,-2,-2,-2,-2,450,2322,False,False,2322
27363,1,1,-2,0,385,1,-2,-2,-2,-2,385,2323,False,False,2323
27364,2,-2,1,385,425,-2,1,3,6,1,40,2323,False,False,2323
27365,3,2,-2,425,1050,3,-2,-2,-2,-2,625,2323,False,True,2323
27366,4,-2,2,1050,1095,-2,3,1,6,1,45,2323,False,False,2323
27367,5,3,-2,1095,1440,1,-2,-2,-2,-2,345,2323,False,False,2323
27368,1,1,-2,0,420,1,-2,-2,-2,-2,420,2324,False,False,2324
27369,2,-2,1,420,445,-2,1,3,6,1,25,2324,False,False,2324
27370,3,2,-2,445,1170,3,-2,-2,-2,-2,725,2324,False,True,2324
27371,4,-2,2,1170,1190,-2,3,1,6,1,20,2324,False,False,2324
27372,5,3,-2,1190,1440,1,-2,-2,-2,-2,250,2324,False,False,2324
27373,1,1,-2,0,540,1,-2,-2,-2,-2,540,2324,False,False,2324
27374,2,-2,1,540,555,-2,1,18,3,1,15,2324,False,False,2324
27375,3,2,-2,555,585,18,-2,-2,-2,-2,30,2324,False,False,2324
27376,4,-2,2,585,605,-2,18,11,3,1,20,2324,False,False,2324
27377,5,3,-2,605,675,11,-2,-2,-2,-2,70,2324,False,False,2324
27378,6,-2,3,675,690,-2,11,14,3,1,15,2324,False,False,2324
27379,7,4,-2,690,705,14,-2,-2,-2,-2,15,2324,False,False,2324
27380,8,-2,4,705,725,-2,14,1,3,1,20,2324,False,False,2324
27381,9,5,-2,725,900,1,-2,-2,-2,-2,175,2324,False,False,2324
27382,10,-2,5,900,905,-2,1,1,3,1,5,2324,False,False,2324
27383,11,6,-2,905,910,1,-2,-2,-2,-2,5,2324,False,False,2324
27384,12,-2,6,910,930,-2,1,17,3,1,20,2324,False,False,2324
27385,13,7,-2,930,1080,17,-2,-2,-2,-2,150,2324,False,False,2324
27386,14,-2,7,1080,1100,-2,17,1,3,1,20,2324,False,False,2324
27387,15,8,-2,1100,1440,1,-2,-2,-2,-2,340,2324,False,False,2324
27388,1,1,-2,0,360,1,-2,-2,-2,-2,360,2324,False,False,2324
27389,2,-2,1,360,370,-2,1,11,6,1,10,2324,False,False,2324
27390,3,2,-2,370,375,11,-2,-2,-2,-2,5,2324,False,False,2324
27391,4,-2,2,375,450,-2,11,1,6,1,75,2324,False,False,2324
27392,5,3,-2,450,930,1,-2,-2,-2,-2,480,2324,False,False,2324
27393,6,-2,3,930,1005,-2,1,1,6,1,75,2324,False,False,2324
27394,7,4,-2,1005,1440,1,-2,-2,-2,-2,435,2324,False,False,2324
27400,1,1,-2,0,1090,1,-2,-2,-2,-2,1090,2326,False,False,2326
27401,2,-2,1,1090,1100,-2,1,3,6,1,10,2326,False,False,2326
27402,3,2,-2,1100,1350,3,-2,-2,-2,-2,250,2326,False,True,2326
27403,4,-2,2,1350,1360,-2,3,1,6,1,10,2326,False,False,2326
27404,5,3,-2,1360,1440,1,-2,-2,-2,-2,80,2326,False,False,2326
27410,1,1,-2,0,825,3,-2,-2,-2,-2,825,2328,False,True,2328
27411,2,-2,1,825,826,-2,3,5,6,1,1,2328,False,False,2328
27412,3,2,-2,826,885,5,-2,-2,-2,-2,59,2328,False,True,2328
27413,4,-2,2,885,886,-2,5,1,6,1,1,2328,False,False,2328
27414,5,3,-2,886,1440,1,-2,-2,-2,-2,554,2328,False,False,2328
27469,1,1,-2,0,285,1,-2,-2,-2,-2,285,2333,False,False,2333
27470,2,-2,1,285,390,-2,1,3,16,1,105,2333,False,False,2333
27471,3,2,-2,390,990,3,-2,-2,-2,-2,600,2333,False,True,2333
27472,4,-2,2,990,1082,-2,3,1,16,1,92,2333,False,False,2333
27473,5,3,-2,1082,1440,1,-2,-2,-2,-2,358,2333,False,False,2333
27474,1,1,-2,0,660,16,-2,-2,-2,-2,660,2334,False,False,2334
27475,2,-2,1,660,661,-2,16,16,1,1,1,2334,False,False,2334
27476,3,2,-2,661,720,16,-2,-2,-2,-2,59,2334,False,False,2334
27477,4,-2,2,720,721,-2,16,1,1,1,1,2334,False,False,2334
27478,5,3,-2,721,740,1,-2,-2,-2,-2,19,2334,False,False,2334
27479,6,-2,3,740,750,-2,1,11,3,1,10,2334,False,False,2334
27480,7,4,-2,750,795,11,-2,-2,-2,-2,45,2334,False,False,2334
27481,8,-2,4,795,805,-2,11,1,3,1,10,2334,False,False,2334
27482,9,5,-2,805,840,1,-2,-2,-2,-2,35,2334,False,False,2334
27483,10,-2,5,840,855,-2,1,17,3,1,15,2334,False,False,2334
27484,11,6,-2,855,960,17,-2,-2,-2,-2,105,2334,False,False,2334
27485,12,-2,6,960,975,-2,17,1,3,1,15,2334,False,False,2334
27486,13,7,-2,975,1440,1,-2,-2,-2,-2,465,2334,False,False,2334
27487,1,1,-2,0,510,1,-2,-2,-2,-2,510,2334,False,False,2334
27488,2,-2,1,510,525,-2,1,3,3,1,15,2334,False,False,2334
27489,3,2,-2,525,720,3,-2,-2,-2,-2,195,2334,False,True,2334
27490,4,-2,2,720,735,-2,3,1,3,1,15,2334,False,False,2334
27491,5,3,-2,735,765,1,-2,-2,-2,-2,30,2334,False,False,2334
27492,6,-2,3,765,780,-2,1,3,3,1,15,2334,False,False,2334
27493,7,4,-2,780,1095,3,-2,-2,-2,-2,315,2334,False,True,2334
27494,8,-2,4,1095,1110,-2,3,1,3,1,15,2334,False,False,2334
27495,9,5,-2,1110,1440,1,-2,-2,-2,-2,330,2334,False,False,2334
27496,1,1,-2,0,450,1,-2,-2,-2,-2,450,2335,False,False,2335
27497,2,-2,1,450,480,-2,1,3,3,1,30,2335,False,False,2335
27498,3,2,-2,480,1095,3,-2,-2,-2,-2,615,2335,False,True,2335
27499,4,-2,2,1095,1125,-2,3,1,3,1,30,2335,False,False,2335
27500,5,3,-2,1125,1440,1,-2,-2,-2,-2,315,2335,False,False,2335
27501,1,1,-2,0,900,1,-2,-2,-2,-2,900,2336,False,False,2336
27502,2,-2,1,900,915,-2,1,19,3,2,15,2336,False,False,2336
27503,3,2,-2,915,1110,19,-2,-2,-2,-2,195,2336,False,False,2336
27504,4,-2,2,1110,1125,-2,19,5,3,1,15,2336,False,False,2336
27505,5,3,-2,1125,1440,5,-2,-2,-2,-2,315,2336,False,True,2336
27506,1,1,-2,0,720,1,-2,-2,-2,-2,720,2336,False,False,2336
27507,2,-2,1,720,750,-2,1,11,6,1,30,2336,False,False,2336
27508,3,2,-2,750,780,11,-2,-2,-2,-2,30,2336,False,False,2336
27509,4,-2,2,780,795,-2,11,11,6,1,15,2336,False,False,2336
27510,5,3,-2,795,815,11,-2,-2,-2,-2,20,2336,False,False,2336
27511,6,-2,3,815,825,-2,11,11,6,1,10,2336,False,False,2336
27512,7,4,-2,825,855,11,-2,-2,-2,-2,30,2336,False,False,2336
27513,8,-2,4,855,880,-2,11,1,6,1,25,2336,False,False,2336
27514,9,5,-2,880,1440,1,-2,-2,-2,-2,560,2336,False,False,2336
27515,1,1,-2,0,510,16,-2,-2,-2,-2,510,2336,False,False,2336
27516,2,-2,1,510,530,-2,16,1,1,1,20,2336,False,False,2336
27517,3,2,-2,530,570,1,-2,-2,-2,-2,40,2336,False,False,2336
27518,4,-2,2,570,603,-2,1,15,4,2,33,2336,False,False,2336
27519,5,3,-2,603,775,15,-2,-2,-2,-2,172,2336,False,False,2336
27520,6,-2,3,775,800,-2,15,13,4,2,25,2336,False,False,2336
27521,7,4,-2,800,850,13,-2,-2,-2,-2,50,2336,False,False,2336
27522,8,-2,4,850,860,-2,13,1,4,2,10,2336,False,False,2336
27523,9,5,-2,860,890,1,-2,-2,-2,-2,30,2336,False,False,2336
27524,10,-2,5,890,900,-2,1,12,3,1,10,2336,False,False,2336
27525,11,6,-2,900,910,12,-2,-2,-2,-2,10,2336,False,False,2336
27526,12,-2,6,910,915,-2,12,1,3,1,5,2336,False,False,2336
27527,13,7,-2,915,1025,1,-2,-2,-2,-2,110,2336,False,False,2336
27528,14,-2,7,1025,1030,-2,1,12,3,1,5,2336,False,False,2336
27529,15,8,-2,1030,1040,12,-2,-2,-2,-2,10,2336,False,False,2336
27530,16,-2,8,1040,1050,-2,12,1,3,1,10,2336,False,False,2336
27531,17,9,-2,1050,1220,1,-2,-2,-2,-2,170,2336,False,False,2336
27532,18,-2,9,1220,1225,-2,1,11,4,2,5,2336,False,False,2336
27533,19,10,-2,1225,1270,11,-2,-2,-2,-2,45,2336,False,False,2336
27534,20,-2,10,1270,1275,-2,11,1,4,2,5,2336,False,False,2336
27535,21,11,-2,1275,1440,1,-2,-2,-2,-2,165,2336,False,False,2336
27547,1,1,-2,0,600,1,-2,-2,-2,-2,600,2338,False,False,2338
27548,2,-2,1,600,660,-2,1,11,3,1,60,2338,False,False,2338
27549,3,2,-2,660,690,11,-2,-2,-2,-2,30,2338,False,False,2338
27550,4,-2,2,690,780,-2,11,1,3,1,90,2338,False,False,2338
27551,5,3,-2,780,990,1,-2,-2,-2,-2,210,2338,False,False,2338
27552,6,-2,3,990,1020,-2,1,13,3,1,30,2338,False,False,2338
27553,7,4,-2,1020,1050,13,-2,-2,-2,-2,30,2338,False,False,2338
27554,8,-2,4,1050,1080,-2,13,1,3,1,30,2338,False,False,2338
27555,9,5,-2,1080,1440,1,-2,-2,-2,-2,360,2338,False,False,2338
27556,1,1,-2,0,430,1,-2,-2,-2,-2,430,2338,False,False,2338
27557,2,-2,1,430,457,-2,1,3,6,1,27,2338,False,False,2338
27558,3,2,-2,457,490,3,-2,-2,-2,-2,33,2338,False,True,2338
27559,4,-2,2,490,495,-2,3,3,6,1,5,2338,False,False,2338
27560,5,3,-2,495,530,3,-2,-2,-2,-2,35,2338,False,True,2338
27561,6,-2,3,530,570,-2,3,3,6,1,40,2338,False,False,2338
27562,7,4,-2,570,825,3,-2,-2,-2,-2,255,2338,False,True,2338
27563,8,-2,4,825,844,-2,3,3,6,1,19,2338,False,False,2338
27564,9,5,-2,844,863,3,-2,-2,-2,-2,19,2338,False,True,2338
27565,10,-2,5,863,890,-2,3,11,6,1,27,2338,False,False,2338
27566,11,6,-2,890,905,11,-2,-2,-2,-2,15,2338,False,False,2338
27567,12,-2,6,905,910,-2,11,16,6,1,5,2338,False,False,2338
27568,13,7,-2,910,915,16,-2,-2,-2,-2,5,2338,False,False,2338
27569,14,-2,7,915,920,-2,16,16,1,1,5,2338,False,False,2338
27570,15,8,-2,920,925,16,-2,-2,-2,-2,5,2338,False,False,2338
27571,16,-2,8,925,926,-2,16,1,1,1,1,2338,False,False,2338
27572,17,9,-2,926,1440,1,-2,-2,-2,-2,514,2338,False,False,2338
27609,1,1,-2,0,510,1,-2,-2,-2,-2,510,2342,False,False,2342
27610,2,-2,1,510,530,-2,1,6,3,3,20,2342,False,False,2342
27611,3,2,-2,530,532,6,-2,-2,-2,-2,2,2342,False,False,2342
27612,4,-2,2,532,585,-2,6,3,3,1,53,2342,False,False,2342
27613,5,3,-2,585,900,3,-2,-2,-2,-2,315,2342,False,True,2342
27614,6,-2,3,900,950,-2,3,11,3,1,50,2342,False,False,2342
27615,7,4,-2,950,965,11,-2,-2,-2,-2,15,2342,False,False,2342
27616,8,-2,4,965,975,-2,11,1,3,1,10,2342,False,False,2342
27617,9,5,-2,975,1440,1,-2,-2,-2,-2,465,2342,False,False,2342
27618,1,1,-2,0,390,1,-2,-2,-2,-2,390,2343,False,False,2343
27619,2,-2,1,390,425,-2,1,3,3,1,35,2343,False,False,2343
27620,3,2,-2,425,1110,3,-2,-2,-2,-2,685,2343,False,True,2343
27621,4,-2,2,1110,1140,-2,3,1,3,1,30,2343,False,False,2343
27622,5,3,-2,1140,1440,1,-2,-2,-2,-2,300,2343,False,False,2343
27635,1,1,-2,0,270,1,-2,-2,-2,-2,270,2346,False,False,2346
27636,2,-2,1,270,285,-2,1,3,3,1,15,2346,False,False,2346
27637,3,2,-2,285,960,3,-2,-2,-2,-2,675,2346,False,True,2346
27638,4,-2,2,960,961,-2,3,1,3,1,1,2346,False,False,2346
27639,5,3,-2,961,990,1,-2,-2,-2,-2,29,2346,False,False,2346
27640,6,-2,3,990,1090,-2,1,11,3,1,100,2346,False,False,2346
27641,7,4,-2,1090,1140,11,-2,-2,-2,-2,50,2346,False,False,2346
27642,8,-2,4,1140,1153,-2,11,1,3,1,13,2346,False,False,2346
27643,9,5,-2,1153,1440,1,-2,-2,-2,-2,287,2346,False,False,2346
27644,1,1,-2,0,780,1,-2,-2,-2,-2,780,2347,False,False,2347
27645,2,-2,1,780,790,-2,1,3,4,1,10,2347,False,False,2347
27646,3,2,-2,790,1325,3,-2,-2,-2,-2,535,2347,False,True,2347
27647,4,-2,2,1325,1345,-2,3,1,4,1,20,2347,False,False,2347
27648,5,3,-2,1345,1440,1,-2,-2,-2,-2,95,2347,False,False,2347
27649,1,1,-2,0,425,1,-2,-2,-2,-2,425,2348,False,False,2348
27650,2,-2,1,425,445,-2,1,3,4,1,20,2348,False,False,2348
27651,3,2,-2,445,707,3,-2,-2,-2,-2,262,2348,False,True,2348
27652,4,-2,2,707,713,-2,3,13,4,2,6,2348,False,False,2348
27653,5,3,-2,713,731,13,-2,-2,-2,-2,18,2348,False,False,2348
27654,6,-2,3,731,737,-2,13,3,4,2,6,2348,False,False,2348
27655,7,4,-2,737,947,3,-2,-2,-2,-2,210,2348,False,True,2348
27656,8,-2,4,947,968,-2,3,1,4,1,21,2348,False,False,2348
27657,9,5,-2,968,1440,1,-2,-2,-2,-2,472,2348,False,False,2348
27733,1,1,-2,0,440,1,-2,-2,-2,-2,440,2356,False,False,2356
27734,2,-2,1,440,455,-2,1,6,3,3,15,2356,False,False,2356
27735,3,2,-2,455,456,6,-2,-2,-2,-2,1,2356,False,False,2356
27736,4,-2,2,456,465,-2,6,6,3,2,9,2356,False,False,2356
27737,5,3,-2,465,470,6,-2,-2,-2,-2,5,2356,False,False,2356
27738,6,-2,3,470,480,-2,6,1,3,1,10,2356,False,False,2356
27739,7,4,-2,480,605,1,-2,-2,-2,-2,125,2356,False,False,2356
27740,8,-2,4,605,620,-2,1,11,5,3,15,2356,False,False,2356
27741,9,5,-2,620,670,11,-2,-2,-2,-2,50,2356,False,False,2356
27742,10,-2,5,670,680,-2,11,4,5,3,10,2356,False,False,2356
27743,11,6,-2,680,705,4,-2,-2,-2,-2,25,2356,False,True,2356
27744,12,-2,6,705,720,-2,4,3,5,3,15,2356,False,False,2356
27745,13,7,-2,720,740,3,-2,-2,-2,-2,20,2356,False,True,2356
27746,14,-2,7,740,760,-2,3,13,5,3,20,2356,False,False,2356
27747,15,8,-2,760,765,13,-2,-2,-2,-2,5,2356,False,False,2356
27748,16,-2,8,765,780,-2,13,1,5,3,15,2356,False,False,2356
27749,17,9,-2,780,905,1,-2,-2,-2,-2,125,2356,False,False,2356
27750,18,-2,9,905,915,-2,1,6,3,1,10,2356,False,False,2356
27751,19,10,-2,915,935,6,-2,-2,-2,-2,20,2356,False,False,2356
27752,20,-2,10,935,945,-2,6,6,3,2,10,2356,False,False,2356
27753,21,11,-2,945,955,6,-2,-2,-2,-2,10,2356,False,False,2356
27754,22,-2,11,955,970,-2,6,1,3,3,15,2356,False,False,2356
27755,23,12,-2,970,1110,1,-2,-2,-2,-2,140,2356,False,False,2356
27756,24,-2,12,1110,1145,-2,1,15,3,2,35,2356,False,False,2356
27757,25,13,-2,1145,1275,15,-2,-2,-2,-2,130,2356,False,False,2356
27758,26,-2,13,1275,1305,-2,15,1,3,2,30,2356,False,False,2356
27759,27,14,-2,1305,1440,1,-2,-2,-2,-2,135,2356,False,False,2356
27760,1,1,-2,0,605,1,-2,-2,-2,-2,605,2357,False,False,2357
27761,2,-2,1,605,620,-2,1,11,5,3,15,2357,False,False,2357
